area,bhk_count,rera_approval,status,flat_type,Actual Price,Predicted Price,Residual
900,0,0,new,plot,11700000,2485890.348,9214109.652
645,3,1,under construction,apartment,2322000,2532225.687,-210225.6875
2892,3,1,under construction,apartment,123500000,105380645.1,18119354.9
4500,4,0,ready to move,apartment,72900000,49694155.89,23205844.11
2588,3,0,ready to move,apartment,46000000,45265533.33,734466.6667
1751,4,1,under construction,apartment,65500000,65500000,0
4221,0,0,resale,plot,60000000,67979072.36,-7979072.364
6838,5,1,under construction,apartment,112800000,123321530.9,-10521530.89
2122,4,0,ready to move,apartment,21200000,25164584.74,-3964584.74
2800,4,1,under construction,apartment,36400000,41460530.15,-5060530.146
508,2,1,under construction,apartment,2081000,2081376.726,-376.7258297
1040,2,0,ready to move,floor,10000000,11418998.02,-1418998.016
2400,3,1,under construction,apartment,31200000,29776960.05,1423039.949
1465,2,1,under construction,apartment,11800000,16684318.01,-4884318.009
2033,3,0,ready to move,plot,25000000,24113666.67,886333.3333
940,2,0,ready to move,floor,9870000,8733128.237,1136871.763
5575,4,0,ready to move,apartment,263100000,148615607.1,114484392.9
2945,3,1,under construction,apartment,56500000,56524736.07,-24736.07124
760,1,0,ready to move,apartment,6000000,5638060.476,361939.5238
3243,4,1,under construction,apartment,60100000,57820911.26,2279088.738
1359,3,0,ready to move,apartment,18300000,16442350.51,1857649.495
3100,4,0,ready to move,plot,22600000,22989076.98,-389076.9841
2200,4,0,ready to move,apartment,24400000,23095275.43,1304724.567
2001,3,0,ready to move,apartment,21000000,22404956.4,-1404956.402
2350,3,1,under construction,apartment,26400000,37734696.45,-11334696.45
3063,3,0,ready to move,apartment,67300000,50498116.67,16801883.33
3115,4,0,ready to move,floor,21500000,40157000,-18657000
1534,2,0,ready to move,apartment,6750000,11809240.63,-5059240.628
2500,3,0,ready to move,villa,20000000,43502929.29,-23502929.29
1099,2,0,ready to move,apartment,14800000,13172320.88,1627679.118
4054,4,1,under construction,apartment,75200000,73482187.88,1717812.121
2300,4,0,ready to move,apartment,29900000,29518718.89,381281.1105
1976,3,1,under construction,apartment,39500000,33311934.44,6188065.562
1942,3,0,ready to move,apartment,22000000,12608370.15,9391629.852
1620,0,0,new,plot,11600000,15929080.74,-4329080.736
4320,4,0,ready to move,floor,50000000,49635000,365000
2295,3,0,ready to move,apartment,36900000,46665961.95,-9765961.953
1200,2,1,under construction,apartment,19800000,12470603.21,7329396.789
1469,4,1,under construction,apartment,55000000,55000000,0
5643,0,0,new,plot,81100000,97317833.33,-16217833.33
1689,3,0,ready to move,apartment,20000000,20243940.33,-243940.3312
8000,6,0,ready to move,villa,62400000,93939765.04,-31539765.04
1689,3,0,ready to move,apartment,18100000,20243940.33,-2143940.331
2280,3,1,under construction,apartment,41900000,39064133.54,2835866.461
1985,2,0,ready to move,apartment,55500000,51092369.05,4407630.952
2600,4,0,ready to move,apartment,21000000,26520089.92,-5520089.92
1566,3,1,under construction,apartment,18000000,15658667.62,2341332.381
1159,3,0,ready to move,apartment,16200000,15618000,582000
981,2,1,under construction,apartment,12700000,9971850.279,2728149.721
1550,3,0,ready to move,floor,34800000,27867932.14,6932067.857
4140,4,1,under construction,apartment,45500000,57546229.87,-12046229.87
2503,3,1,under construction,apartment,22000000,42785872.88,-20785872.88
2003,3,0,ready to move,apartment,55700000,26460258.41,29239741.59
3529,4,0,ready to move,apartment,134000000,130717000,3283000
2503,3,1,under construction,apartment,50000000,42785872.88,7214127.118
2599,4,0,ready to move,apartment,31700000,47786738.26,-16086738.26
1590,2,0,ready to move,apartment,19000000,31520200,-12520200
4518,0,0,resale,plot,75000000,85846077.36,-10846077.36
3200,4,0,ready to move,apartment,56000000,32291571.1,23708428.9
1981,4,1,under construction,apartment,35600000,37296000,-1696000
1898,3,0,ready to move,apartment,20400000,20462000,-62000
3600,0,0,new,plot,56000000,48694289.29,7305710.714
746,2,1,under construction,apartment,8331000,4983424.889,3347575.111
1800,3,1,under construction,apartment,24500000,24618030.85,-118030.846
2411,3,0,ready to move,apartment,38500000,33861389.65,4638610.348
561,2,1,under construction,apartment,2286000,2252341.905,33658.09524
3015,0,0,resale,plot,55500000,66632907.94,-11132907.94
1549,3,1,under construction,floor,22000000,17649398.81,4350601.19
6965,4,0,ready to move,floor,42900000,46408000,-3508000
1993,3,1,under construction,apartment,44000000,15626324.37,28373675.63
3153,3,0,ready to move,villa,36800000,46408704.76,-9608704.762
3850,3,0,ready to move,apartment,84700000,81773504.55,2926495.455
2107,3,1,under construction,apartment,34700000,34700000,0
1800,3,1,under construction,apartment,28800000,24618030.85,4181969.154
2500,4,0,ready to move,apartment,45000000,27675949.86,17324050.14
1590,3,0,ready to move,apartment,22500000,19825814.29,2674185.714
2285,3,0,ready to move,apartment,18000000,22525726.19,-4525726.19
1527,3,0,ready to move,apartment,15600000,15426690,173310
1138,2,1,under construction,apartment,12200000,13463262.95,-1263262.951
4500,4,0,ready to move,floor,42500000,46225652.44,-3725652.442
6525,5,0,ready to move,apartment,55400000,151583600.2,-96183600.18
2398,3,0,ready to move,apartment,21900000,36442771.43,-14542771.43
2553,4,1,under construction,apartment,21000000,28700000,-7700000
1828,3,1,under construction,apartment,27300000,28205542.02,-905542.0162
1700,2,0,ready to move,apartment,17000000,21271829.73,-4271829.726
1605,2,1,under construction,apartment,15500000,15500000,0
1224,0,0,resale,plot,9400000,14117236.19,-4717236.19
2650,3,0,ready to move,apartment,79300000,36274584.42,43025415.58
1593,3,1,under construction,apartment,18000000,19652693.83,-1652693.831
2090,3,1,under construction,apartment,29200000,30707235.73,-1507235.73
1219,2,0,ready to move,apartment,9752000,9402400,349600
1385,2,0,ready to move,apartment,13500000,10727657.92,2772342.084
1017,3,0,ready to move,apartment,11000000,6619300,4380700
1665,0,0,new,plot,40800000,19134477.15,21665522.85
1525,2,1,under construction,apartment,18300000,17597333.33,702666.6667
1385,3,0,ready to move,floor,14000000,13389335.89,610664.1135
1156,0,0,new,plot,9629000,9325989.919,303010.0812
900,2,0,ready to move,plot,5000000,3933813.041,1066186.959
3469,3,0,ready to move,apartment,37800000,57855978.07,-20055978.07
1997,3,0,ready to move,apartment,21500000,17146643.92,4353356.079
1089,3,0,ready to move,apartment,23900000,22665983.33,1234016.667
2812,4,0,ready to move,apartment,21000000,28800601.19,-7800601.19
1632,3,0,ready to move,apartment,39900000,14471380.95,25428619.05
2361,3,0,ready to move,apartment,12800000,19020000,-6220000
1829,3,0,ready to move,apartment,36900000,32820953.23,4079046.766
5000,5,0,ready to move,penthouse,23400000,53443061.9,-30043061.9
1346,2,0,ready to move,apartment,29400000,25221750,4178250
3850,4,0,ready to move,apartment,72800000,62495142.44,10304857.56
2565,0,0,new,plot,57700000,25578000,32122000
1190,3,1,under construction,apartment,16600000,13932698.97,2667301.034
1503,2,0,ready to move,apartment,9200000,13393400.91,-4193400.909
2600,3,1,under construction,apartment,42900000,38552589.97,4347410.028
2450,4,0,ready to move,apartment,30000000,31122407.29,-1122407.287
4503,5,1,under construction,apartment,192400000,173844995.1,18555004.95
11505,5,0,ready to move,apartment,253100000,213010100,40089900
2072,3,0,ready to move,apartment,39000000,43131953.24,-4131953.244
1500,3,0,ready to move,apartment,17500000,14502154.85,2997845.148
4500,1,0,resale,plot,50000000,46367251.26,3632748.737
4500,4,0,ready to move,floor,70000000,46225652.44,23774347.56
1850,3,1,under construction,apartment,21200000,23468148.52,-2268148.518
3850,4,0,under construction,plot,48200000,43610166.67,4589833.333
900,0,0,new,plot,2000000,2485890.348,-485890.3484
2800,4,0,ready to move,plot,17500000,25367830.56,-7867830.556
2390,4,1,under construction,apartment,26800000,26276923.69,523076.3131
1800,3,0,ready to move,apartment,22500000,19724577.88,2775422.12
1274,3,0,ready to move,apartment,12000000,16521495.16,-4521495.159
2305,4,1,under construction,apartment,32100000,38834338.89,-6734338.889
1841,4,1,under construction,apartment,39200000,39032000,168000
3850,4,0,ready to move,apartment,72800000,62495142.44,10304857.56
1264,2,1,under construction,apartment,7099000,7883524.98,-784524.9798
2780,3,1,under construction,apartment,37900000,36283158.33,1616841.667
3185,4,0,ready to move,apartment,31000000,45354233.33,-14354233.33
3440,3,0,ready to move,apartment,23900000,55595938.53,-31695938.53
6805,6,0,ready to move,apartment,128700000,101040098.1,27659901.95
2549,3,1,under construction,apartment,54200000,44197264.29,10002735.71
360,0,0,new,plot,385000,5114209.416,-4729209.416
1260,6,0,resale,plot,11000000,11799333.33,-799333.3333
11224,5,0,ready to move,apartment,246900000,215136072.7,31763927.27
1400,3,0,ready to move,plot,7195000,9212383.413,-2017383.413
1550,2,0,ready to move,apartment,11300000,14165815.83,-2865815.828
1620,0,0,new,plot,21200000,15929080.74,5270919.264
3188,4,0,ready to move,apartment,34300000,39336566.67,-5036566.667
1359,2,1,under construction,apartment,8980000,9279604.412,-299604.4119
1731,4,1,under construction,apartment,68400000,68400000,0
3150,4,0,ready to move,plot,24000000,49763833.33,-25763833.33
2602,3,1,under construction,apartment,36500000,38552589.97,-2052589.972
1500,3,1,under construction,apartment,24700000,16287552.84,8412447.161
3200,4,0,ready to move,apartment,33600000,32291571.1,1308428.904
3684,4,1,under construction,apartment,157400000,135064596.3,22335403.68
1986,3,0,ready to move,apartment,24500000,22743297.78,1756702.217
1889,3,0,ready to move,apartment,22000000,21697691.71,302308.2932
5160,4,0,ready to move,apartment,113500000,93534357.14,19965642.86
3451,4,1,under construction,apartment,73500000,78310407.14,-4810407.143
3355,4,0,ready to move,apartment,63500000,57388666.67,6111333.333
1111,3,0,ready to move,apartment,30900000,28236113.1,2663886.905
2300,4,0,ready to move,apartment,25500000,29518718.89,-4018718.889
3395,4,1,under construction,apartment,58300000,61635800,-3335800
2200,4,0,ready to move,plot,17500000,19673050.41,-2173050.411
1000,2,0,ready to move,plot,9000000,6162373.651,2837626.349
2100,3,0,ready to move,floor,16000000,20509083.33,-4509083.333
1935,3,0,ready to move,floor,16500000,17828864.16,-1328864.164
3125,4,1,under construction,apartment,70300000,70300000,0
368,1,1,under construction,apartment,1284000,1336700,-52700
1261,3,1,under construction,apartment,19500000,24496543.22,-4996543.217
1632,2,0,ready to move,apartment,34200000,28035476.19,6164523.81
2685,4,0,ready to move,apartment,38900000,32505833.33,6394166.667
1352,3,1,under construction,apartment,22300000,22418000,-118000
4500,4,0,under construction,plot,41500000,53317338.29,-11817338.29
1884,3,1,under construction,apartment,11400000,20207220.24,-8807220.238
2821,3,0,ready to move,apartment,45100000,45938200,-838200
1528,3,1,under construction,apartment,18300000,17856604.53,443395.4737
1593,3,1,under construction,apartment,23000000,19652693.83,3347306.169
2418,3,0,ready to move,plot,14000000,20051769.39,-6051769.394
2295,3,0,ready to move,apartment,37800000,46665961.95,-8865961.953
1180,3,0,ready to move,apartment,12100000,9794600,2305400
3452,3,0,ready to move,apartment,75900000,65373849.32,10526150.68
1163,114,1,new,plot,38700000,24869566.67,13830433.33
2779,4,0,ready to move,apartment,18000000,26916347.58,-8916347.583
1190,3,1,under construction,floor,7900000,8947786.489,-1047786.489
2350,3,1,under construction,apartment,26400000,37734696.45,-11334696.45
3525,3,0,ready to move,apartment,107900000,35637419.05,72262580.95
2050,3,0,ready to move,apartment,23000000,27109088.78,-4109088.778
310,1,1,under construction,apartment,1240000,1287220,-47220
768,2,1,under construction,apartment,2600000,2695329.071,-95329.07107
4010,3,0,ready to move,apartment,88200000,81753388.1,6446611.905
7200,0,0,new,plot,69500000,112197666.7,-42697666.67
2812,4,0,ready to move,apartment,52500000,28800601.19,23699398.81
3240,4,0,ready to move,plot,26500000,32086978.13,-5586978.134
2750,4,1,under construction,apartment,48100000,47381789.68,718210.3244
1105,2,1,under construction,apartment,9300000,8330657.725,969342.2753
1138,2,1,under construction,apartment,13700000,13463262.95,236737.0492
1200,4,1,under construction,apartment,25500000,27426056.49,-1926056.494
2470,3,0,ready to move,apartment,45000000,38128895.65,6871104.347
4518,5,0,ready to move,floor,33000000,39599954.63,-6599954.634
1845,3,1,under construction,apartment,25700000,24064757.99,1635242.006
1975,4,0,ready to move,floor,34000000,25957380.25,8042619.75
1811,3,0,ready to move,apartment,25600000,21244355.9,4355644.1
2249,4,1,under construction,apartment,494700000,174563819.8,320136180.2
2275,5,1,under construction,apartment,37500000,37500000,0
4279,4,0,ready to move,apartment,94100000,91344000,2756000
2290,3,1,under construction,apartment,31000000,40442365.75,-9442365.755
1935,3,0,ready to move,apartment,8900000,21204908.33,-12304908.33
2597,4,1,under construction,apartment,34100000,46807823.09,-12707823.09
3802,5,1,under construction,apartment,62700000,62700000,0
4927,4,1,under construction,apartment,91400000,89190266.14,2209733.86
2122,3,0,ready to move,apartment,16200000,16446648.04,-246648.0395
2086,3,0,ready to move,apartment,23700000,19486916.67,4213083.333
2700,4,0,ready to move,floor,23500000,33102992.25,-9602992.249
1750,3,0,ready to move,plot,28000000,17010165.95,10989834.05
2700,7,0,ready to move,plot,35000000,41673976.12,-6673976.121
3243,4,1,under construction,apartment,60100000,57820911.26,2279088.738
4845,4,0,ready to move,apartment,106500000,93122239.29,13377760.71
10000,6,0,ready to move,penthouse,390000000,116064047.6,273935952.4
2600,3,1,under construction,apartment,29000000,38552589.97,-9552589.972
3230,4,1,under construction,apartment,72600000,72465571.43,134428.5714
1310,2,1,under construction,apartment,18300000,116838784.5,-98538784.51
2250,0,0,new,plot,15300000,30567979.25,-15267979.25
1828,3,0,ready to move,apartment,28500000,34651758.67,-6151758.669
1128,3,1,under construction,apartment,11100000,12566372.67,-1466372.667
2874,3,1,under construction,apartment,122800000,109433566.1,13366433.89
2475,4,0,ready to move,plot,26500000,26290426.47,209573.5294
1233,0,0,new,plot,16100000,16191700,-91700
2350,3,1,under construction,apartment,26400000,37734696.45,-11334696.45
2200,3,0,ready to move,plot,23000000,21729582.07,1270417.927
2800,3,1,under construction,apartment,46200000,41506285.5,4693714.498
2100,3,0,under construction,plot,39000000,36843891.23,2156108.766
1765,4,1,under construction,apartment,47700000,41140000,6560000
1076,3,0,ready to move,apartment,11100000,11237307.92,-137307.9167
3090,3,0,ready to move,apartment,57100000,57136865.87,-36865.87302
1125,0,1,new,plot,10600000,10439552.19,160447.8095
2160,3,0,ready to move,plot,22200000,24376557.1,-2176557.104
1593,3,1,under construction,floor,22500000,18306050,4193950
